时间,城市,音乐剧,卡司,剧院
2023-08-05 19:30,上海,翻国王棋,郭虹旭 刘阳 郭亢 于滨嘉 宋元明 张烜尔,星空间77号·鲸剧场
2023-08-05 19:30,上海,阿尔托，梵高,邵立君 钟子崴 智博闻,星空间17号·NFP小剧场
2023-08-05 19:30,上海,嘿！亚利桑那,冯远 滕春鹏 张艺 王玙璠 连江维 宋凯文 高尔金宝音,嘿！亚利桑那
2023-08-05 19:30,上海,谋杀歌谣,钱蒙楠 孙乐仟 马海生 杜钇樵,上海老卵俱乐部
2023-08-05 19:30,上海,无人岛,陈楷 牛博为 吴杭律,黄浦剧场小剧场
2023-08-05 19:30,上海,双重危机,邵奕磊 李存贤,星空间19号
2023-08-05 19:30,北京,威尼斯商人,洪果 孙化卓 郭禹良 李子健,时间剧场TIME THEATRE
2023-08-05 19:30,北京,百万约定,,小柯剧场
2023-08-05 19:30,北京,蝶变,钱安琪 赵雨卉 刘泽星,西区剧场
2023-08-05 19:30,北京,Time Share House狂想曲,鲁芳岐 方潇亦 庞凯航 邓烺怡 张雅琪,猕猴桃剧场
2023-08-05 19:30,成都,阿波罗尼亚,郑金铠 王常凯 邓欣锐,西部文化产业中心·一台好戏小剧场
2023-08-05 19:30,成都,灯塔,唐浩瑜 赵奕然 杜舟,西部文化产业中心·鲸剧场
2023-08-05 19:30,成都,熊猫,,熊猫剧院
2023-08-05 19:30,成都,致命旋律,王帅 李卓远 李信 项倩,成都开心麻花9剧场
2023-08-05 19:30,广州,剧院魅影,何亮辰 潘杭苇 赵超凡 周孟涛 李忻润 王峙儒 吴勃臻 陈沁 樊苏颐,广州大剧院歌剧厅
2023-08-05 19:30,广州,阿波罗尼亚,郭洧江 朱亚洲 李坤嘉,阿波罗尼亚·广州馆
2023-08-05 19:30,武汉,灯塔,曾阵 张鑫澳 汤俊军,武汉剧院小剧场
2023-08-05 19:30,南京,南墙计划,徐均朔 李秋盟 刘浩冉 徐杭 孙浩程 崔承宇 赵丹霓 李恩妤 吴志军 杨济连 赵雅妮 赵钱龙 姜均,南京保利大剧院大剧场
2023-08-05 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-08-05 19:30,杭州,蝶变,赵嘉艳 丁辰西 黄周,杭州金沙湖大剧院
2023-08-05 19:30,佛山,卡拉马佐夫兄弟,倪晔 王瀚宇 李炜鹏 郑艺彬 赵凡嘉,佛山琼花大剧院
2023-08-05 19:30,无锡,摘星辰,高品 瞿艺 丁宇佳 刘丁松 陈乐一 潘蕾蕾 高天鹤 赵云霄 刘泽蓬,宜兴保利大剧院
2023-08-05 19:30,景德镇,哈姆雷特,金圣权 郑棋元 朱芾 林润欣 赵禹钧 徐泽辉 胡芳洲 刘锦,陶溪川大剧院
2023-08-05 19:30,合肥,灵魂摆渡之永生,于毅 丁辉 于佳鑫 田依凡 徐奕然 朱凯龙 潘天国 赵嘉豪 高有顺 陈炅明 王嘉 莫玉滢 王奕 林梦艾 王冠华 陈诗丹 邹楚瑜,肥东大剧院
2023-08-05 20:00,上海,LIZZIE丽兹,杨舒妍 丁臻滢 周文嘉 明家歆,星空间11号·MOriginal Box
2023-08-05 20:00,成都,Hi Hi 莎士比亚,黄雨蝶 缪银海 赵嘉恒 姚一依,off stage live
2023-08-05 20:00,深圳,恋爱吧！人类,刘政 王雨姝 林瀚青 罗月宁,龙岗文化中心大剧院
2023-08-05 20:00,深圳,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,福田文体中心·戏剧主题馆
2023-08-06 11:30,成都,熊猫,,熊猫剧院
2023-08-06 14:00,上海,人间失格,白举纲 刘令飞 李炜铃 张玮伦 张沁丹,上海大剧院大剧场
2023-08-06 14:00,上海,LIZZIE丽兹,杨舒妍 杜鑫艳 邓贤凌 明家歆,星空间11号·MOriginal Box
2023-08-06 14:30,上海,阴天,钟舜傲 陈昊宇 郭嘉轩,上海共舞台
2023-08-06 14:30,上海,摇滚年代,吴俊鹏 莫海婧 白一博 施天玮 何铭海 凌其尔 张忆亚 赵洪博 楚笛 饶恒宇 胡洁 苗宸宇 周显波 欧阳乔子,人民大舞台
2023-08-06 14:30,上海,嗜血博士,顾易 田野 杨颖,星空间1023号·涵金小剧场
2023-08-06 14:30,上海,Ordinary Days 不·平凡的日子,左一平 李政绪 黎珂儿 井彦乔,星空间1277号 果俗剧场
2023-08-06 14:30,上海,月亮与六便士,孙豆尔 暴晓萱 杜航 黄可,星空间815号·缪时客小剧场
2023-08-06 14:30,上海,小说,舒杨 钱蒙楠 纪晓坤,星空间115号·缪时客小剧场
2023-08-06 14:30,上海,FLAMES火焰,蔡馨怡 于滨嘉 施博威,星空间4号·缪时客小剧场
2023-08-06 14:30,上海,辛吉路的画材店,赵钱龙 夏阳 刘瀚聪,星空间2号·好好有戏剧场
2023-08-06 14:30,上海,灯塔,宋凯文 尹智博 遇泓羊,星空间9号·鲸剧场
2023-08-06 14:30,上海,阿尔托，梵高,邵立君 刘洪书 智博闻,星空间17号·NFP小剧场
2023-08-06 14:30,上海,嘿！亚利桑那,马小乔 滕春鹏 刘勃汐 于梦滢 高旭 唐超 高尔金宝音,嘿！亚利桑那
2023-08-06 14:30,上海,狄俄尼索斯,陈晓琼 王国栋 汤邵文 刘明明,星空间622号·BDWAY小剧场
2023-08-06 14:30,上海,无人岛,陈楷 牛博为 吴杭律,黄浦剧场小剧场
2023-08-06 14:30,北京,威尼斯商人,洪果 孙化卓 郭禹良 李子健,时间剧场TIME THEATRE
2023-08-06 14:30,北京,蝶变,叶嘉雯 苗梦初 刘泽星,西区剧场
2023-08-06 14:30,北京,Time Share House狂想曲,鲁芳岐 孙一城 朱羿达 方潇亦 张雅琪,猕猴桃剧场
2023-08-06 14:30,成都,阿波罗尼亚,郑金铠 王常凯 邓欣锐,西部文化产业中心·一台好戏小剧场
2023-08-06 14:30,成都,灯塔,唐浩瑜 杜皓云 李信,西部文化产业中心·鲸剧场
2023-08-06 14:30,广州,剧院魅影,何亮辰 潘杭苇 马添龙 周孟涛 李忻润 王峙儒 吴勃臻 陈沁 樊苏颐,广州大剧院歌剧厅
2023-08-06 14:30,深圳,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,福田文体中心·戏剧主题馆
2023-08-06 15:00,武汉,灯塔,曾阵 张鑫澳 刘秫呈,武汉剧院小剧场
2023-08-06 16:00,北京,百万约定,,小柯剧场
2023-08-06 16:30,上海,谋杀歌谣,王逸飞 陈棋尔 姜呈洋 杜钇樵,上海老卵俱乐部
2023-08-06 16:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-08-06 17:00,上海,LIZZIE丽兹,严小北 申霓 周文嘉 米晨晨,星空间11号·MOriginal Box
2023-08-06 19:00,成都,灯塔,杨博皓 周靖杰 罗涣涣,西部文化产业中心·鲸剧场
2023-08-06 19:30,上海,独行月球,施哲明 胡迪 常浩泽 翟松 谢馨仪 曹小欠儿 吕太良 黄朝阳 曾天 黄旖 李铭祖 杨磊 何聚霆 李昌龙 杨磊 陈沫儿 季子晴 宋鳃鹏 朱婷 郑嘉惠 刘畅,上海文化广场主剧场
2023-08-06 19:30,上海,阴天,钟舜傲 黄龄 赵伟钢,上海共舞台
2023-08-06 19:30,上海,摇滚年代,汤佳明 强东玥 龚子棋 刘瀚聪 刘政 张沁丹 张忆亚 赵洪博 赵雨卉 饶恒宇 周显波 欧阳乔子 胡洁 苗宸宇,人民大舞台
2023-08-06 19:30,上海,嗜血博士,毛二 钱蒙楠 潘珏辰,星空间1023号·涵金小剧场
2023-08-06 19:30,上海,致命旋律,朱家鹏 张智伟 翟松 丁辰西,长江剧场黑匣子
2023-08-06 19:30,上海,桑塔露琪亚,曹牧之 王天择 陈志,星空间6号·一台好戏小剧场
2023-08-06 19:30,上海,阿波罗尼亚,陈科铭 张智涵 段霁洛,星空间1号·一台好戏小剧场
2023-08-06 19:30,上海,月亮与六便士,白一博 温雅祺 杜航 盛可欣,星空间815号·缪时客小剧场
2023-08-06 19:30,上海,小说,舒杨 吴俊鹏 张云轩,星空间115号·缪时客小剧场
2023-08-06 19:30,上海,辛吉路的画材店,李珏 戴家晟 王颢珏,星空间2号·好好有戏剧场
2023-08-06 19:30,上海,灯塔,元佳辰 蔡淇 冯文彦,星空间9号·鲸剧场
2023-08-06 19:30,上海,翻国王棋,郭虹旭 遇泓羊 郭亢 林大钦 刘明明 暴晓萱,星空间77号·鲸剧场
2023-08-06 19:30,上海,狄俄尼索斯,黄可 孙豆尔 田野 陈膺浩,星空间622号·BDWAY小剧场
2023-08-06 19:30,上海,谋杀歌谣,李向哲 孙叶雨 顾易 覃一凡,上海老卵俱乐部
2023-08-06 19:30,上海,无人岛,张铎 刘牧 许沁,黄浦剧场小剧场
2023-08-06 19:30,上海,双重危机,邵奕磊 潘龙,星空间19号
2023-08-06 19:30,上海,少年歌行梵音谣,王国栋 邵立君 徐佳文 王梓,星空间81号·白剧场
2023-08-06 19:30,北京,蝶变,叶嘉雯 苗梦初 刘泽星,西区剧场
2023-08-06 19:30,北京,Time Share House狂想曲,鲁芳岐 方潇亦 朱羿达 邓烺怡 钱可欣,猕猴桃剧场
2023-08-06 19:30,成都,熊猫,,熊猫剧院
2023-08-06 19:30,成都,致命旋律,王帅 李卓远 李信 秦子淳,成都开心麻花9剧场
2023-08-06 19:30,广州,剧院魅影,马佳 潘杭苇 赵超凡 周孟涛 李忻润 王峙儒 吴勃臻 陈沁 樊苏颐,广州大剧院歌剧厅
2023-08-06 19:30,广州,阿波罗尼亚,郭洧江 朱亚洲 李坤嘉,阿波罗尼亚·广州馆
2023-08-06 19:30,无锡,摘星辰,高品 瞿艺 丁宇佳 刘丁松 张心心 潘蕾蕾 高天鹤 赵云霄 刘泽蓬,宜兴保利大剧院
2023-08-06 19:30,合肥,灵魂摆渡之永生,于毅 丁辉 于佳鑫 田依凡 徐奕然 朱凯龙 潘天国 赵嘉豪 高有顺 陈炅明 王嘉 莫玉滢 王奕 林梦艾 王冠华 陈诗丹 邹楚瑜,肥东大剧院
2023-08-06 20:00,上海,LIZZIE丽兹,刘乙萱 朱芾 邓贤凌 王洁璐,星空间11号·MOriginal Box
2023-08-06 20:00,成都,Hi Hi 莎士比亚,黄雨蝶 缪银海 赵嘉恒 姚一依,off stage live
2023-08-07 19:30,上海,阿尔托，梵高,白一博 钟子崴 何铭海,星空间17号·NFP小剧场
2023-08-08 15:30,西安,丝路之声,梁广 田恬 江柏成 孙晶俐 谭建业 吴凯泽 孙紫薇 王笑语 林梦圆 闫栋,丝路欢乐世界·琴音剧场
2023-08-08 19:30,上海,阴天,刘牧 崔秀丽 郭嘉轩,上海共舞台
2023-08-08 19:30,上海,嗜血博士,施天玮 朱涵彬 洪果,星空间1023号·涵金小剧场
2023-08-08 19:30,上海,桑塔露琪亚,曹牧之 李秋盟 朱亮,星空间6号·一台好戏小剧场
2023-08-08 19:30,上海,阿波罗尼亚,徐佳文 李政绪 赵霄汉,星空间1号·一台好戏小剧场
2023-08-08 19:30,上海,Ordinary Days 不·平凡的日子,李梓溪 万钰彬 黄可 白瀚祥,星空间1277号 果俗剧场
2023-08-08 19:30,上海,翻国王棋,刘瀚聪 遇泓羊 刘官卫 林大钦 宋元明 张烜尔,星空间77号·鲸剧场
2023-08-08 19:30,上海,LIZZIE丽兹,丁辰西 朱芾 周文嘉 王洁璐,星空间11号·MOriginal Box
2023-08-08 19:30,上海,双重危机,邵奕磊 张博俊,星空间19号
2023-08-08 19:30,广州,剧院魅影,马佳 潘杭苇 马添龙 周孟涛 李忻润 王峙儒 吴勃臻 陈沁 樊苏颐,广州大剧院歌剧厅
2023-08-08 19:30,广州,阿波罗尼亚,陈科铭 张毅凯 李坤嘉,阿波罗尼亚·广州馆
2023-08-09 11:30,成都,熊猫,,熊猫剧院
2023-08-09 14:00,成都,熊猫,,熊猫剧院
2023-08-09 15:30,西安,丝路之声,梁广 田恬 江柏成 孙晶俐 张书豪 吴凯泽 孙紫薇 王笑语 林梦圆 闫栋,丝路欢乐世界·琴音剧场
2023-08-09 19:30,上海,独行月球,施哲明 遇泓羊 常浩泽 付翔 谢馨仪 曹小欠儿 吕太良 黄朝阳 曾天 徐蜜聪 李铭祖 杨磊 何聚霆 李昌龙 杨磊 陈沫儿 季子晴 宋鳃鹏 朱婷 郑嘉惠 刘畅,上海文化广场主剧场
2023-08-09 19:30,上海,阴天,钟舜傲 陈昊宇 郭嘉轩,上海共舞台
2023-08-09 19:30,上海,摇滚年代,瞿艺 莫海婧 朱微之 刘牧 刘政 杜鑫艳 王壹 刘泉君 赵雨卉 饶恒宇 周显波 欧阳乔子 胡洁 苗宸宇,人民大舞台
2023-08-09 19:30,上海,烟雾,胡超政 周默涵 崔恩尔 姚迪,兰心大戏院
2023-08-09 19:30,上海,嗜血博士,杨皓晨 汤佳明 杨颖,星空间1023号·涵金小剧场
2023-08-09 19:30,上海,桑塔露琪亚,牛博为 王帅 朱亮,星空间6号·一台好戏小剧场
2023-08-09 19:30,上海,阿波罗尼亚,徐佳文 邵奕磊 李玉言,星空间1号·一台好戏小剧场
2023-08-09 19:30,上海,Ordinary Days 不·平凡的日子,何郝熙 万钰彬 年蔓婷 白瀚祥,星空间1277号 果俗剧场
2023-08-09 19:30,上海,小说,舒杨 孙豆尔 纪晓坤,星空间115号·缪时客小剧场
2023-08-09 19:30,上海,辛吉路的画材店,李珏 左溢 王颢珏,星空间2号·好好有戏剧场
2023-08-09 19:30,上海,翻国王棋,郭虹旭 李秋盟 郭亢 于滨嘉 李子涵 李佳音,星空间77号·鲸剧场
2023-08-09 19:30,上海,嘿！亚利桑那,冯远 滕春鹏 王逸飞 王玙璠 连江维 宋凯文 高旭,嘿！亚利桑那
2023-08-09 19:30,上海,LIZZIE丽兹,丁辰西 申霓 周文嘉 王艺鸥,星空间11号·MOriginal Box
2023-08-09 19:30,上海,双重危机,赵霄汉 李政绪,星空间19号
2023-08-09 19:30,北京,百万约定,,小柯剧场
2023-08-09 19:30,广州,剧院魅影,何亮辰 潘杭苇 赵超凡 周孟涛 李忻润 王峙儒 吴勃臻 陈沁 樊苏颐,广州大剧院歌剧厅
2023-08-09 19:30,广州,阿波罗尼亚,陈科铭 曾鑫 李坤嘉,阿波罗尼亚·广州馆
2023-08-09 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-08-10 11:30,成都,熊猫,,熊猫剧院
2023-08-10 14:00,成都,熊猫,,熊猫剧院
2023-08-10 15:30,西安,丝路之声,梁广 田恬 江柏成 孙晶俐 谭建业 张书豪 孙紫薇 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2023-08-10 19:30,上海,独行月球,施哲明 胡迪 常浩泽 付翔 谢馨仪 曹小欠儿 吕太良 黄朝阳 曾天 徐蜜聪 李铭祖 杨磊 何聚霆 李昌龙 杨磊 陈沫儿 季子晴 宋鳃鹏 朱婷 郑嘉惠 刘畅,上海文化广场主剧场
2023-08-10 19:30,上海,阴天,刘牧 崔秀丽 赵伟钢,上海共舞台
2023-08-10 19:30,上海,摇滚年代,瞿艺 强东玥 朱微之 刘瀚聪 刘政 凌其尔 王壹 刘泉君 赵雨卉 饶恒宇 周煜彬 王炳 刘晓 陈佳佳,人民大舞台
2023-08-10 19:30,上海,烟雾,刘阳 周默涵 周惠怡 姚迪,兰心大戏院
2023-08-10 19:30,上海,嗜血博士,顾易 何铭海 洪果,星空间1023号·涵金小剧场
2023-08-10 19:30,上海,阿波罗尼亚,陈科铭 王帅 曹牧之,星空间1号·一台好戏小剧场
2023-08-10 19:30,上海,月亮与六便士,孙豆尔 暴晓萱 陈旭茂 田梦,星空间815号·缪时客小剧场
2023-08-10 19:30,上海,FLAMES火焰,廖婧媛 纪晓坤 徐杭,星空间4号·缪时客小剧场
2023-08-10 19:30,上海,辛吉路的画材店,曹屿辰 左溢 吴志军,星空间2号·好好有戏剧场
2023-08-10 19:30,上海,翻国王棋,蛋蛋 遇泓羊 刘官卫 车鸣笛 李子涵 杜钇樵,星空间77号·鲸剧场
2023-08-10 19:30,上海,阿尔托，梵高,白一博 钟子崴 智博闻,星空间17号·NFP小剧场
2023-08-10 19:30,上海,嘿！亚利桑那,吴杭律 滕春鹏 王逸飞 于梦滢 连江维 唐超 孙金瀚,嘿！亚利桑那
2023-08-10 19:30,上海,狄俄尼索斯,陈晓琼 张铎 王颢珏 陈膺浩,星空间622号·BDWAY小剧场
2023-08-10 19:30,上海,LIZZIE丽兹,刘乙萱 朱芾 周文嘉 宁梦恬,星空间11号·MOriginal Box
2023-08-10 19:30,上海,我的遗愿清单,蔡淇 邵玎,上剧场
2023-08-10 19:30,上海,双重危机,杨映宇 潘龙,星空间19号
2023-08-10 19:30,上海,少年歌行梵音谣,王国栋 邵立君 张晟嘉 虞晓旭,星空间81号·白剧场
2023-08-10 19:30,北京,百万约定,,小柯剧场
2023-08-10 19:30,北京,蝶变,赵嘉艳 张沁丹 刘泽星,西区剧场
2023-08-10 19:30,广州,剧院魅影,何亮辰 杨陈秀一 李宸希 杨丽莹 李忻润 王峙儒 吴勃臻 陈沁 樊苏颐,广州大剧院歌剧厅
2023-08-10 19:30,广州,阿波罗尼亚,施天玮 曾鑫 杜牧,阿波罗尼亚·广州馆
2023-08-10 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-08-10 19:30,西安,桑塔露琪亚,陈楷 姜崃 宋周鑫,西安浐灞保利大剧院
2023-08-10 19:30,杭州,无法访问,陈芙蓉 赵子萌 施博威 张淼龙,杭州西戏·XIXI LIVE
2023-08-10 20:00,深圳,灵魂摆渡之永生,于毅 丁辉 于佳鑫 田依凡 丁宇佳 陈炅明 王嘉 朱凯龙 潘天国 赵嘉豪 高有顺 王冠华 陈诗丹 邹楚瑜 莫玉滢 王奕 林梦艾,坪山大剧院大剧场
2023-08-11 11:30,成都,熊猫,,熊猫剧院
2023-08-11 14:00,成都,熊猫,,熊猫剧院
2023-08-11 15:30,西安,丝路之声,梁广 田恬 江柏成 孙晶俐 谭建业 张书豪 孙紫薇 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2023-08-11 19:00,成都,灯塔,杨博皓 杜皓云 罗涣涣,西部文化产业中心·鲸剧场
2023-08-11 19:30,上海,独行月球,郭俊宇 遇泓羊 宗智煜 翟松 于梦滢 曹小欠儿 吕太良 黄朝阳 印小倩 黄旖 张淞 何岳城 何聚霆 李昌龙 杨磊 陈沫儿 季子晴 宋鳃鹏 朱婷 郑嘉惠 刘畅,上海文化广场主剧场
2023-08-11 19:30,上海,人间失格,刘令飞 白举纲 李炜铃 亚森 张沁丹,上海大剧院大剧场
2023-08-11 19:30,上海,女神在看,宗俊涛 高杨 赵毅劼 刘官卫 白瀚祥 徐步超 周惠怡,云峰剧院
2023-08-11 19:30,上海,阴天,钟舜傲 陈昊宇 郭嘉轩,上海共舞台
2023-08-11 19:30,上海,摇滚年代,汤佳明 莫海婧 龚子棋 刘瀚聪 刘政 杜鑫艳 王壹 赵洪博 赵雨卉 朱亚洲 刘晓 陈佳佳 周煜彬 王炳,人民大舞台
2023-08-11 19:30,上海,烟雾,姜彬 李磊 崔恩尔 姚迪,兰心大戏院
2023-08-11 19:30,上海,嗜血博士,毛二 徐佳文 潘珏辰,星空间1023号·涵金小剧场
2023-08-11 19:30,上海,致命旋律,王帅 张智伟 方银河 秦子淳,长江剧场黑匣子
2023-08-11 19:30,上海,Ordinary Days 不·平凡的日子,赵子萌 万钰彬 黎珂儿 王海旭,星空间1277号 果俗剧场
2023-08-11 19:30,上海,月亮与六便士,孙豆尔 温雅祺 杜航 田梦,星空间815号·缪时客小剧场
2023-08-11 19:30,上海,小说,舒杨 相征 张云轩,星空间115号·缪时客小剧场
2023-08-11 19:30,上海,FLAMES火焰,廖婧媛 纪晓坤 徐杭,星空间4号·缪时客小剧场
2023-08-11 19:30,上海,辛吉路的画材店,李珏 尹智博 吴志军,星空间2号·好好有戏剧场
2023-08-11 19:30,上海,灯塔,郭洧江 王逸飞 张哲豪,星空间9号·鲸剧场
2023-08-11 19:30,上海,阿尔托，梵高,邵立君 钟子崴 何铭海,星空间17号·NFP小剧场
2023-08-11 19:30,上海,嘿！亚利桑那,冯远 王桓 胡迪 周文嘉 连江维 宋凯文 陈旭茂,嘿！亚利桑那
2023-08-11 19:30,上海,Little Jack小杰克,顾易 黄可,ARK LIVE HOUSE
2023-08-11 19:30,上海,狄俄尼索斯,王樵知 张铎 刘明明 韩逸秋,星空间622号·BDWAY小剧场
2023-08-11 19:30,上海,谋杀歌谣,钱蒙楠 孙叶雨 马海生 年蔓婷,上海老卵俱乐部
2023-08-11 19:30,上海,LIZZIE丽兹,刘乙萱 申霓 陈姝月 党韫葳,星空间11号·MOriginal Box
2023-08-11 19:30,上海,无人岛,周仕麒 孙天宇 王玙璠,黄浦剧场小剧场
2023-08-11 19:30,上海,我的遗愿清单,张智涵 张博俊,上剧场
2023-08-11 19:30,上海,双重危机,杨映宇 李政绪,星空间19号
2023-08-11 19:30,上海,少年歌行梵音谣,周宇杰 陈诗 张晟嘉 王梓,星空间81号·白剧场
2023-08-11 19:30,上海,梦微之,余镇鳌 许昌泰,星空间33号 鲸·剧场
2023-08-11 19:30,北京,百万约定,,小柯剧场
2023-08-11 19:30,北京,蝶变,赵嘉艳 丁辰西 刘泽星,西区剧场
2023-08-11 19:30,成都,阿波罗尼亚,郑金铠 周靖杰 邓欣锐,西部文化产业中心·一台好戏小剧场
2023-08-11 19:30,成都,致命旋律,朱家鹏 李卓远 杜舟 项倩,成都开心麻花9剧场
2023-08-11 19:30,广州,剧院魅影,马佳 杨陈秀一 赵超凡 周孟涛 李忻润 王峙儒 吴勃臻 陈沁 樊苏颐,广州大剧院歌剧厅
2023-08-11 19:30,广州,恋爱轻飘飘,,广州大剧院实验剧场
2023-08-11 19:30,广州,阿波罗尼亚,施天玮 张毅凯 杜牧,阿波罗尼亚·广州馆
2023-08-11 19:30,广州,金鸣歌厅,杨宇威 郑文博 唐一可 李金城 高艺菲,金鸣歌厅
2023-08-11 19:30,武汉,灯塔,李坤嘉 张鑫澳 王皓,武汉剧院小剧场
2023-08-11 19:30,南京,火蔷薇,,花乐逗新街口店9馆
2023-08-11 19:30,长沙,哈姆雷特,金圣权 郑棋元 朱梓溶 余思冉 赵禹钧 胡超政 胡芳洲 殷浩伦,梅溪湖国际文化艺术中心大剧院
2023-08-11 19:30,杭州,无法访问,盛可欣 陈棋尔 施博威 张淼龙,杭州西戏·XIXI LIVE
2023-08-11 19:30,厦门,我爱沙坡尾,,厦门艺术剧院
2023-08-11 20:00,北京,威尼斯商人,鲁芳岐 孙化卓 郭禹良 李子健,时间剧场TIME THEATRE
2023-08-11 20:00,成都,Hi Hi 莎士比亚,叶思琳 缪银海 赵嘉恒 姚一依,off stage live
2023-08-11 20:00,深圳,灵魂摆渡之永生,于毅 瞿艺 于佳鑫 田依凡 丁宇佳 陈炅明 王嘉 朱凯龙 潘天国 赵嘉豪 高有顺 王冠华 陈诗丹 邹楚瑜 莫玉滢 王奕 林梦艾,坪山大剧院大剧场
2023-08-12 11:30,成都,熊猫,,熊猫剧院
